Loan.Id,Current.Loan.Amount,Term,Credit.Score,Years.in.current.job,Annual.Income,Monthly.Debt,Years.of.Credit.History,Number.of.Credit.Problems,Current.Credit.Balance,Maximum.Open.Credit,Loan.Status
411,498900,0,-1,3,-1,7421.1,8.7,0,154370,181610,0
412,1056500,0,-1,8,-1,5260.3,12.4,0,40870,42660,1
413,294300,0,707,7,327620,5433,17.1,0,27600,97190,1
414,1373100,0,747,1,627710,4493.3,16,1,135100,225530,1
415,2801100,1,-1,1,-1,29575.9,14.5,0,234970,593360,0
416,2378600,0,739,10,1486650,16724.8,15,2,151760,193320,1
417,1595000,0,742,5,538330,10497.4,23.4,0,175220,248180,1
418,10000000,0,733,10,805680,11145.3,27.4,0,322780,602200,1
419,2483500,0,701,10,1986800,2003.4,16.2,0,60900,111330,1
420,1215200,0,729,1,364570,10542.2,10.3,0,57530,149050,0
421,10000000,0,716,1,403180,4939,13.5,0,103340,226140,1
422,203700,0,743,10,529670,1478.7,23.8,0,118570,348720,1
423,1435800,0,-1,9,-1,6331.6,28.3,0,89260,134630,1
424,454800,0,722,8,605050,12000.1,18.5,0,108830,348820,1
425,708500,0,-1,10,-1,12763.8,12.2,0,199440,279340,0
426,2072500,1,722,8,511720,7078.7,16.1,0,116400,126390,1
427,121500,0,722,3,303840,7823.9,9.3,0,29330,139670,1
428,99900,0,660,10,718990,11743.5,21.4,1,134260,146730,1
429,10000000,1,685,2,694120,5894.3,13.6,0,27500,138900,1
430,2559500,0,-1,8,-1,11161.5,16.8,0,196390,233520,1
431,10000000,0,726,1,443140,10598.3,27,0,66560,75210,1
432,852500,0,-1,10,-1,8198.7,27,1,74530,124210,0
433,706800,0,-1,10,-1,5181.1,13.1,1,70780,159410,1
434,2361100,1,737,10,737850,14326.6,22.1,0,299870,442950,1
435,1020000,0,740,7,510000,8882.5,8.8,0,154160,197900,0
436,10000000,0,734,4,446990,7859.5,20.1,0,79670,139040,1
437,883800,0,738,3,618660,7733.3,22.9,0,60450,165170,1
438,944000,0,733,-1,278690,3994.6,14.5,0,59640,177510,0
439,300400,0,744,9,410570,7150.8,10.1,0,195180,215200,1
440,2461000,0,-1,3,-1,3188.7,21.4,0,139600,183200,1
441,10000000,0,743,10,788240,11363.8,15.5,0,56540,384600,1
442,3583700,0,705,1,1791830,31356.9,27.3,0,595930,802060,1
443,469600,0,-1,3,-1,6327.7,15,0,39590,41540,1
444,3012000,0,-1,10,-1,19578,19.2,0,304980,842480,1
445,1517900,1,732,10,734640,13039.8,29.1,1,124720,149720,0
446,399400,0,698,9,453610,3243.3,14.1,0,40080,225140,1
447,2007600,0,744,3,559080,9737.3,20.5,0,280960,434920,1
448,10000000,0,750,10,872780,17746.6,25.5,0,38360,290630,1
449,534400,0,742,1,1108460,4581.6,5.9,0,5780,186450,1
450,348500,0,-1,7,-1,3414.3,16.2,0,13100,22020,1
451,1982000,0,-1,6,-1,6586,22.1,0,188660,255630,1
452,2029400,1,-1,2,-1,15284.6,14.5,0,33560,125680,1
453,3563000,1,655,5,1073990,29087.2,23.8,0,483400,655900,1
454,1171400,0,714,7,927390,17852.3,18.1,1,266660,323220,1
455,10000000,1,726,8,839100,4887.8,15,1,152060,409870,1
456,281100,0,-1,5,-1,1315.4,11.5,0,30490,135490,0
457,3472000,1,716,3,1150720,15055.3,14,0,181350,236130,1
458,3190700,0,747,10,1530940,10104.2,15.4,0,378370,1019860,1
459,3435600,1,-1,1,-1,10960,17,0,416980,553030,1
460,493700,0,737,1,375170,5283.7,9.9,0,47420,84990,1
461,769300,0,716,4,555910,14314.7,20.4,1,37910,86350,1
462,758900,0,720,1,738690,9233.6,17.5,0,242090,423230,1
463,1637500,0,676,2,596500,5219.4,15,1,48250,58340,1
464,3556000,0,734,9,2641600,35441.4,21.8,0,1013300,3156690,1
465,798800,0,744,3,349480,3582.1,9.9,0,36210,76870,1
466,1232200,0,736,6,447170,10135.7,35.7,0,343040,436990,0
467,814900,0,747,10,835250,16844.3,29.3,0,148130,420830,0
468,1620300,0,710,10,496220,7484.7,18.7,0,137530,275620,0
469,659500,0,737,10,247930,4710.6,18.1,0,116100,152760,1
470,1475000,0,-1,8,-1,8810.1,22.7,0,63190,130550,1
471,995100,0,742,8,447800,4403.3,18,0,3320,369290,0
472,1060500,0,727,10,701960,11640.8,14.5,0,183130,217500,0
473,1333500,0,-1,10,-1,9265.7,23.6,1,18860,65690,1
474,10000000,0,712,2,454910,3608.9,18.6,0,12990,75530,1
475,895600,0,-1,2,-1,4510.5,17.3,0,227380,306450,0
476,2514000,1,645,10,603360,8507.4,20.2,1,104520,118640,1
477,1055200,0,736,2,246200,4267.5,12.8,0,105480,115780,1
478,1050300,0,727,7,500150,13545.8,15.9,0,115170,143070,1
479,10000000,1,741,7,3246080,18881.3,21.5,1,818940,1499880,1
480,1580600,0,696,6,362980,7108.3,9.5,0,198930,234310,0
481,1492500,1,683,1,373730,9156.4,15.2,0,165870,222340,0
482,3457300,1,687,1,1205120,17172.9,20.8,0,554220,853950,1
483,1840800,0,720,2,668920,4699.2,10.2,0,63940,347470,1
484,978600,0,732,9,430580,7535.2,13.4,0,96040,114470,1
485,887400,0,722,6,254280,7013.7,11.9,0,66850,251340,1
486,3277700,0,710,9,1192800,23359,23.8,0,454800,793730,0
487,631100,0,706,4,489200,4076.7,9.8,0,56640,198730,1
488,1007400,0,748,10,584290,8715.7,27,1,290560,429190,1
489,698100,0,710,9,478700,4228.6,13.6,0,60900,62840,1
490,1648900,0,750,4,970050,9377.1,14.7,0,6870,176140,1
491,1171600,0,735,3,370990,4699.2,26.4,0,160780,182490,0
492,1688700,1,-1,10,-1,8680.3,17.8,1,43830,78690,0
493,1715700,1,668,1,409720,4028.9,23.3,0,113390,371770,1
494,975700,1,-1,10,-1,6260.8,12,1,100470,138580,1
495,10000000,0,741,3,513360,3713.3,8.8,0,25180,68430,1
496,2454200,0,747,7,818080,19088.6,16.4,0,185430,324170,1
497,1297000,0,716,1,911970,16643.5,21.1,0,243000,362690,1
498,1971800,0,-1,1,-1,5767.5,12.8,0,119100,407870,1
499,10000000,0,738,5,819420,12701,23.7,0,178640,252670,1
500,10000000,0,740,1,1101100,1385.6,4.7,0,58740,570280,1
501,1545400,0,715,10,510220,8673.8,34,1,70400,95140,1
502,10000000,0,745,3,182680,152.2,20,0,1220,86990,1
503,10000000,0,742,2,605310,8877.8,14.6,0,237410,480580,1
504,940900,0,749,3,588410,6962.8,9.8,0,76900,184850,0
505,324300,0,718,1,908000,7718,15.7,0,32990,165760,1
506,1966000,1,721,4,513620,14424.1,27.7,0,75380,160380,0
507,1470900,1,669,-1,421660,8187.2,22,1,41180,249540,0
508,1759900,1,667,6,638130,11699,13.9,0,125800,270550,1
509,252300,0,716,3,524780,5733.3,21.8,0,216990,304760,1
510,10000000,0,750,5,525880,3124.6,17.5,0,3480,133810,1
511,2048000,1,675,1,569430,13191.8,13.9,0,151080,241730,1
512,2122200,1,705,10,476110,7300.4,27.2,0,327030,460600,1
513,1205300,1,654,2,590340,8559.9,17.3,0,44130,180850,1
514,808600,0,738,1,252680,6464.2,15.7,0,94710,167630,1
515,3560600,1,709,1,722280,13542.8,15.8,0,309650,592060,0
516,924800,0,636,6,308260,9068.1,7.2,0,105710,203690,1
517,999100,0,732,1,459590,6472.5,21,0,79260,83960,1
518,10000000,1,727,3,866170,10105.3,15.6,0,100730,238710,1
519,1441200,0,693,-1,401040,6383.3,15.5,0,55800,88300,1
520,1609400,1,722,-1,502950,3550,21,1,131150,323830,1
521,808200,0,718,5,454640,4546.4,11.5,0,68610,86850,1
522,2326400,1,619,10,613910,13301.4,21.8,0,301780,355870,1
523,801400,0,746,10,591000,11130.6,37.7,1,64000,135300,1
524,993400,0,747,1,1043070,10083,17,0,99860,210220,1
525,207700,0,746,-1,420280,7565.1,12.3,0,20940,146400,1
526,754600,0,704,1,830030,7885.3,15.3,1,129220,249460,1
527,1594700,0,732,5,604620,4433.9,9.4,0,156870,201630,0
528,1204800,0,746,10,602400,8232.8,26,1,104030,187790,0
529,2044600,1,723,8,613380,0,18.6,0,0,0,1
530,1221000,1,710,4,630850,17558.7,13.2,0,116240,212500,1
531,1824300,1,-1,7,-1,12652.9,17,0,480090,832040,0
532,2308400,1,724,5,644930,12576.2,15.4,0,101790,126920,1
533,1023200,0,-1,7,-1,1422.2,11.9,0,64720,226280,1
534,2483000,1,725,10,893880,11322.5,17.5,0,46730,730160,1
535,941200,0,666,-1,556600,6772,14.2,0,245260,283210,0
536,10000000,0,709,2,652210,7065.6,26,1,89700,533950,1
537,3457300,1,690,2,1185360,14224.3,14.4,0,266370,610940,1
538,3479700,1,722,1,1242750,12738.2,14.7,0,34360,446230,1
539,3001800,0,709,10,950570,15446.8,16.1,0,259240,329400,1
540,836600,1,734,5,945170,9987.3,20.6,0,291380,629330,1
541,940100,0,-1,3,-1,4685.9,19.5,0,59120,317860,1
542,1154100,1,671,7,794240,22238.7,14.7,0,235930,262140,0
543,2076400,0,732,2,388950,5088.8,18.3,0,319730,989890,0
544,1587900,1,-1,5,-1,7634.3,10,0,73420,118040,1
545,1209400,1,-1,1,-1,8264,30.2,0,203560,427640,0
546,1222200,0,660,10,406280,7888.6,16.3,1,77980,126380,0
547,150400,0,715,10,531270,4515.8,21.1,0,111000,194390,1
548,10000000,0,741,3,303360,8544.6,10.7,0,109590,218320,1
549,1529100,0,697,1,1376190,12844.4,21.7,0,268320,307710,1
550,1508100,0,717,8,653510,9040.3,15.7,0,91800,112650,1
551,796400,0,715,2,577390,15060.2,11.6,0,177820,521450,1
552,2002400,1,709,4,1101320,24871.5,16.5,0,169560,402760,1
553,130000,0,708,1,96020,500.1,9.6,0,7930,161870,1
554,2533500,0,722,1,1773450,6148,30.2,4,427130,912670,0
555,1523900,0,746,1,965110,8364.2,15.8,0,84790,163680,1
556,582000,0,730,10,816800,7419.3,22.6,0,189930,194000,1
557,10000000,0,747,4,1442170,27521.4,21.5,0,332310,417990,1
558,1933700,1,695,9,509130,10352.3,16,0,246100,356150,0
559,697800,1,652,-1,452040,5838.9,19.2,0,62360,95640,1
560,226800,1,728,2,80620,1007.8,9.9,0,28310,387790,0
561,977600,0,740,10,860290,2831.8,19.1,0,69280,102640,1
562,1481900,1,-1,2,-1,8435.5,7.8,0,69900,283010,1
563,461800,0,731,10,844220,12086.4,16.5,0,164510,311580,1
564,2072300,1,720,10,469200,8836.6,13.6,0,197410,329560,0
565,2965300,0,715,6,914760,12730.4,16.9,0,104120,118860,1
566,395500,0,722,3,612990,7151.6,13.6,0,50310,53400,1
567,2043800,0,-1,10,-1,4257,16.8,0,206000,677650,0
568,869000,0,745,10,560810,7384,31.9,1,87140,166930,1
569,450200,0,-1,10,-1,5578.6,11.4,1,35410,76970,1
570,1561600,1,720,10,829600,14587.1,35.3,0,330580,403150,1
571,1600200,0,739,2,649060,2358.2,17.5,0,50940,77060,1
572,306600,0,701,10,498600,6564.9,20.7,0,32600,33920,0
573,3332600,0,718,10,695310,8981.1,18.4,0,384420,391460,1
574,1911300,1,711,1,426430,10411.9,8.6,0,203780,332980,0
575,1460600,0,733,8,537580,2929.8,14.5,0,400,28260,1
576,1126500,0,723,2,368040,3036.3,10.4,0,105850,113690,1
577,961400,0,722,6,477900,6889.8,12.5,0,36310,49330,1
578,1045200,0,747,1,607190,3602.7,26.3,0,105970,292740,1
579,10000000,0,746,10,907530,8924.1,27.6,0,250750,508630,1
580,615600,0,727,-1,219240,4202.1,25.3,0,86420,101430,1
581,789000,0,721,-1,414200,6592.7,14.7,0,120020,277180,1
582,10000000,0,704,10,363320,4602,16,0,84900,219390,1
583,612600,0,735,3,191250,1534.8,17,0,69220,84620,1
584,1758200,0,-1,10,-1,8351.6,19,0,99680,121120,0
585,397500,0,699,6,357770,199.8,17,0,1020,3990,1
586,692400,0,736,5,474820,5500,29.2,0,47020,51440,1
587,604100,0,746,3,604140,3574.5,20.9,0,132490,152110,1
588,1573900,0,-1,-1,-1,6148.1,18.5,0,117010,217500,0
589,1813000,0,-1,2,-1,7795.7,16.8,0,216810,362560,1
590,10000000,0,733,10,546210,8147.6,13,1,67870,151840,1
591,1806800,0,-1,10,-1,3468.9,26.4,0,155180,371240,1
592,2098700,0,745,3,2398560,17429.5,27.9,0,470430,769930,1
593,1998200,0,-1,10,-1,10011.8,13.8,0,261240,322520,1
594,10000000,0,713,1,295770,3179.5,12.2,2,52190,128540,1
595,1391000,1,721,3,1957390,9330.2,23.8,0,292710,415200,1
596,1971600,0,-1,10,-1,3086.8,21.3,0,148770,446740,1
597,1513100,0,745,10,504350,4244.9,15.4,0,403040,574120,0
598,3486400,1,702,5,1245130,20440.8,15.9,0,259100,448260,1
599,10000000,0,742,9,656470,2341.4,12.8,0,75520,98470,1
600,1719800,0,735,10,470900,4081.2,19.9,0,224240,228360,0
601,367400,0,-1,-1,-1,9234.7,29.9,0,220180,400330,1
602,785100,0,-1,8,-1,3503.6,13.5,0,71150,145210,0
603,10000000,0,724,1,542030,7272.2,12,0,72810,100560,1
604,1008300,0,740,3,907470,9755.3,24.9,1,101990,150210,1
605,1016900,0,-1,3,-1,11809.6,19.9,0,93890,100630,0
606,1532500,0,-1,10,-1,9715.1,22.4,0,85040,131030,0
607,2444500,1,711,10,635160,8786.4,15.9,0,356000,369680,1
608,352500,0,740,2,942390,1154.4,16,0,35650,202550,1
609,2026400,0,729,10,1013200,7379.4,16.9,0,67910,130600,0
610,10000000,0,751,4,1220120,9496.6,22.5,0,310560,867490,1
611,2110900,1,656,10,784060,18948,19.4,0,278280,323580,1
612,2387900,1,597,10,540650,9776.7,17.5,0,218360,238390,1
613,3068400,1,682,10,951200,25682.5,15.9,0,394140,483600,0
614,488000,0,-1,10,-1,11906,14.7,1,76740,118050,0
615,976200,0,736,10,585720,6101.3,13.5,1,75080,146350,1
616,913500,0,738,8,659750,8191.9,16.2,0,275640,1111470,1
617,1344200,1,671,1,468420,7494.7,12.2,1,53510,69220,0
618,1477100,0,739,10,640060,4784.5,15,1,119130,155520,1
619,2040800,0,747,10,1255090,22905.4,28.5,0,18490,165090,1
620,805400,0,707,5,594720,6492.4,16.2,0,67520,170510,1
621,684700,0,-1,9,-1,8265.8,15.6,0,75140,204170,1
622,3518600,1,672,10,1085720,15209.2,21.4,1,313290,502070,1
623,1702800,0,720,3,707410,9550,8.5,0,216550,231100,1
624,1135300,0,739,2,335650,7244.4,20.5,0,279050,302990,1
625,1011600,0,-1,10,-1,5842,24.4,1,51360,95110,1
626,1170600,0,-1,2,-1,9064.1,16.3,0,47930,243280,1
627,10000000,0,743,4,1877940,31768.4,19.4,0,557450,677350,1
628,3449300,0,713,1,1078650,26426.9,20.7,0,307980,373310,1
629,2794400,1,-1,10,-1,6345.5,12.9,0,181400,352230,1
630,10000000,0,731,1,602040,7776.4,18.7,0,83060,131430,1
631,797400,0,715,7,358850,3169.8,12,0,20300,29900,0
632,2347200,1,682,10,618260,15198.8,12.3,0,255790,364370,1
633,1378400,1,697,2,275690,6042.2,17.7,0,232480,308340,1
634,2032200,0,-1,10,-1,18256,16,0,196760,347630,1
635,1505900,0,735,4,903510,14907.9,29.3,0,8310,89380,1
636,983200,0,686,10,688240,6205.7,11.1,0,81750,108140,1
637,706800,0,707,8,626010,10955.2,19.9,0,172220,206010,1
638,102200,0,715,8,511050,14948.2,9.5,0,214940,295240,0
639,985200,0,748,5,788160,7027.7,15.7,0,101490,504910,1
640,1218400,0,-1,10,-1,7024.9,19.8,0,58110,691730,1
641,1299000,0,750,2,683690,8944.9,12.9,0,115800,156270,1
642,1974100,1,619,1,448650,8673.9,4.5,0,52450,60850,0
643,1624800,0,749,10,609300,2975.4,16.9,0,85790,360460,1
644,3482200,1,740,1,1154080,17407.5,10.9,0,382250,390050,0
645,3524200,1,694,2,1157940,4467.7,12.7,0,179570,670040,1
646,619400,0,718,9,299700,5519.5,10.4,0,101470,155860,1
647,10000000,0,742,6,370150,6002.6,16.4,0,13290,67100,1
648,1981000,0,722,10,614110,7676.4,16.4,0,89180,114930,1
649,1351800,0,722,5,554570,7209.4,25.3,0,156960,237820,1
650,498600,0,741,10,1076870,13505.7,21.6,0,95170,226600,1
651,404900,0,741,5,374550,7615.8,14.9,0,121670,133550,1
652,199600,0,634,2,279380,549.5,21.1,0,16890,18960,0
653,1174400,0,746,10,626370,6315.8,32,0,327430,742480,1
654,1383200,1,-1,1,-1,10074.9,11.4,0,89470,129470,1
655,1229800,0,742,10,1516700,8695.7,14.6,1,94160,203800,1
656,1820700,1,620,10,499500,7825.5,24,0,141420,232600,0
657,1217300,0,733,8,456480,13314,10.6,0,123940,248380,0
658,2066800,0,-1,5,-1,15242.8,18.3,0,543520,690630,1
659,1008200,0,729,10,655330,6171,17.7,1,107490,154220,0
660,1404300,1,701,10,902790,13240.9,16.6,0,271920,287750,0
661,10000000,0,730,2,466160,9439.8,9,0,71450,280220,1
662,931900,0,722,7,345140,5579.6,10.3,0,49040,187170,1
663,784800,0,-1,10,-1,1520.6,15.2,0,53010,136280,1
664,2816200,1,719,7,1056090,6688.6,16.8,0,169060,175920,0
665,488600,0,738,1,325730,1251.3,14.9,0,80530,152800,0
666,1626100,0,741,3,874020,11435.1,13.9,0,183090,326350,1
667,10000000,0,749,5,1238500,20641.6,42.8,0,149880,417480,1
668,2146500,0,709,8,520670,6638.6,12,0,62990,73670,0
669,922300,0,750,1,1024800,12468.4,28,0,296020,631180,1
670,997400,0,729,3,448830,2363.8,14.5,1,68620,150490,1
671,1713900,1,-1,5,-1,6881,6.3,0,143370,200510,1
672,10000000,0,726,10,526030,11441.2,14,0,134660,336660,1
673,219100,0,682,10,547640,7073.7,10.5,0,85370,102610,1
674,1890400,1,-1,5,-1,3942.5,14,0,151250,251670,1
675,711200,0,721,6,533410,2400.4,21.6,1,58390,72990,1
676,1940500,1,-1,5,-1,14486.7,9.3,0,189830,292040,0
677,1460400,1,738,3,456390,6347.7,21.7,0,116940,257570,0
678,10000000,0,732,3,521370,10644.7,10.3,1,55340,121620,1
679,511500,0,694,10,1063820,14006.9,16.8,0,221560,257630,1
680,3579800,0,704,7,869380,23328.3,14.8,0,359530,390800,0
681,947000,1,-1,10,-1,13663,16.1,0,4830,107420,1
682,1999600,0,750,1,448680,2232.2,17.6,0,100,0,1
683,2546000,0,748,-1,1018400,7544.6,43,0,193350,489500,1
684,1126900,1,669,3,323370,8892.6,10,0,109360,125410,0
685,10000000,1,689,2,526370,2956.4,22.1,0,103350,172250,1
686,2932400,1,699,4,834920,18785.8,18.7,0,272950,425820,1
687,1185700,1,675,4,987460,6698.2,21.8,0,203130,391400,0
688,480500,0,-1,2,-1,8484.3,14.3,0,48910,257440,0
689,1965800,1,700,5,1465200,12454.2,17.5,0,6940,35380,1
690,1615000,0,-1,10,-1,7843,30.5,0,285300,334070,1
691,1314600,1,724,10,353920,5839.7,12,0,121280,239690,0
692,1477400,0,734,6,472750,9573.2,15.3,0,154210,311520,0
693,2456300,1,719,10,668100,11079.4,23.8,0,377950,549350,1
694,2145600,1,708,10,868450,18309.7,18.6,0,318390,715490,1
695,122500,0,713,-1,197750,5322.7,16.2,0,37780,118430,1
696,3455600,1,695,10,1313760,27807.9,29,0,285580,305110,1
697,10000000,0,747,10,1046970,10469.7,29.9,0,250860,385340,1
698,1290300,1,711,-1,323800,2914.2,26.8,0,59370,165840,1
699,2534300,1,694,10,616290,3666.9,15.5,0,106520,134660,1
700,1103100,0,734,2,1196060,13057,20.8,0,50670,62330,1
701,1792100,0,-1,5,-1,9323.4,17,0,263150,362460,0
702,2347900,1,686,10,559590,14735.8,15.8,0,170020,301450,0
703,1824500,0,722,5,1064280,21817.7,16.9,0,54430,109520,0
704,846300,0,-1,9,-1,10221.5,16.6,1,132630,200960,1
705,10000000,0,747,2,1009500,6856.2,10,0,166650,186830,1
706,2716700,0,741,6,749430,19734.9,11.7,0,172760,201360,1
707,327600,0,710,10,1330220,25274.1,17.7,0,98040,177600,1
708,918800,0,-1,6,-1,7334.3,10.7,0,8320,17370,0
709,10000000,0,744,6,814000,5243.5,20.7,0,79120,226710,1
710,978300,0,742,10,794090,18264.1,14,0,269370,321830,1
711,1698500,1,732,7,384180,5858.7,17.1,0,217680,379230,0
712,10000000,0,732,2,547310,4419.5,9.5,0,42950,383470,1
713,10000000,0,735,1,732670,152.6,25.5,0,2110,21720,1
714,1488200,0,747,10,347240,3067.3,15.8,0,149050,496840,1
715,1505400,0,-1,1,-1,6102.2,15.7,0,44030,77240,1
716,2201200,1,711,6,480340,13609.8,10.9,0,152170,242710,1
717,1813300,0,724,7,402960,9939.7,16.5,0,25480,25170,0
718,3480800,1,675,10,2486250,31492.5,19.3,0,2163300,2403670,1
719,2246000,0,751,7,1531350,13782.2,19.4,0,79490,475970,1
720,1448800,1,-1,10,-1,9157.2,22.6,0,129350,206310,1
721,1312000,0,691,5,1035250,19583.4,17.6,0,162200,187510,1
722,1822700,0,718,5,506300,9408.8,18.2,0,88910,145740,1
723,2119500,0,735,1,505850,5859.5,17.2,0,188080,413350,1
724,2580900,0,-1,10,-1,7831.7,26.8,0,308600,369580,1
725,10000000,0,733,-1,690060,14548.7,20.8,0,110970,259280,1
726,1475400,1,688,2,885240,13057.3,13,0,127910,154470,0
727,1804500,0,-1,6,-1,4281.5,16.8,0,233680,505810,0
728,401600,0,-1,1,-1,6827.9,16,0,430,107940,1
729,178500,0,-1,5,-1,1627.5,27.2,0,28150,106220,1
730,184000,0,-1,2,-1,1289.2,11.4,0,78610,168700,0
731,609100,0,736,1,686210,12180.2,22.9,0,232680,351480,1
732,408800,0,697,10,286160,5914,21.5,0,52630,74660,1
733,10000000,1,728,6,897210,12860,24,0,202940,283440,1
734,488500,0,748,4,732680,5531.7,26.9,0,112360,229310,0
735,987900,0,704,10,296370,3679.9,27.8,0,91920,98840,0
736,1195200,1,722,1,647400,6635.9,8.6,0,34480,106420,1
737,710400,0,731,-1,345070,4514.6,23.4,1,56990,151160,0
738,903800,0,688,7,451890,5874.6,17.8,0,102550,106490,1
739,180100,0,749,8,740370,5596,16.5,0,26490,123800,0
740,889300,0,740,8,642270,6315.6,17,0,111140,304490,1
741,999400,0,-1,10,-1,2115.7,14.3,0,73620,84710,0
742,201000,0,742,6,954750,14480.3,18,0,170600,404260,1
743,10000000,0,726,10,797310,14351.5,24.4,0,69010,80250,1
744,1523600,0,747,10,1218840,3991.7,31.4,0,147940,462310,1
745,10000000,0,697,-1,141460,2310.5,19.1,0,36900,81820,1
746,1324900,0,-1,9,-1,7434.1,35.1,1,72080,180190,1
747,1979400,0,727,3,1286610,8877.6,18.1,0,149530,190970,1
748,915200,0,723,1,864370,6619.6,12.5,0,410,40680,1
749,1362400,0,741,1,677890,10224.8,13.9,0,196490,342320,1
750,1634200,1,691,10,1092900,13661.2,28.8,0,290850,402290,1
751,840000,0,670,1,614640,256.1,9.5,0,1060,55530,1
752,1154700,1,696,10,509800,7562.1,20.9,0,183700,278330,1
753,1339000,0,744,10,912960,4237.7,17.8,0,120530,196950,1
754,10000000,0,721,3,1467600,27028.3,20.6,0,449860,611220,1
755,1228900,0,-1,1,-1,10104.5,10.3,0,111350,185280,1
756,3039600,1,-1,6,-1,12019.1,14.5,0,218890,281710,1
757,2219600,1,-1,8,-1,17720.2,23,0,64260,115170,1
758,1381800,0,739,2,403440,3530.1,14.5,0,128800,193680,1
759,10000000,0,747,1,366890,7337.8,11.9,0,192820,395930,1
760,1004700,1,-1,2,-1,12969.1,11.1,1,18540,103550,1
761,1495700,0,-1,2,-1,27679.5,10.9,0,237170,359890,1
762,1126100,1,646,-1,1217400,21203.1,39.3,0,488300,626830,0
763,2161300,0,737,10,1031520,5845.3,25.6,0,97730,111940,1
764,878900,1,705,5,273450,1182.7,26,0,108630,136810,1
765,1248200,0,715,2,569060,6876.1,16.3,1,18260,29460,1
766,2003800,1,663,10,841600,14166.9,21,0,177650,186400,0
767,993400,0,739,8,745050,9313.1,16.5,1,43890,97310,1
768,2498100,1,689,3,657000,12756.8,22.5,0,139830,151990,1
769,10000000,0,718,5,709930,17866.5,15.3,2,214000,322290,1
770,702700,0,721,5,803120,1499.1,10,0,30580,48160,1
771,1885000,0,747,10,538960,7051.4,45,0,269050,492780,1
772,244300,0,696,5,590380,3827.6,8.3,0,37780,35620,1
773,10000000,0,740,4,563140,6288.3,18.8,3,77110,122590,1
774,982600,0,749,8,1080860,11168.9,20.9,0,56980,407000,1
775,814600,0,711,4,672010,6384.1,12.8,0,59120,130220,1
776,2037400,1,-1,5,-1,5242.7,10.1,1,60160,164840,0
777,1631200,1,700,6,464600,1889.4,26.2,1,77170,136590,0
778,1493000,0,748,9,1386560,10734.3,27,0,157880,1205190,1
779,1932100,0,738,6,489150,8478.6,18.5,0,253260,425650,0
780,613400,0,717,10,838290,14250.9,11.8,0,62630,86380,1
781,505200,0,740,-1,808240,11045.9,31.4,0,160800,313450,1
782,998600,1,743,1,748950,5492.3,9.7,0,91690,308730,1
783,2206500,0,710,10,1300590,20375.9,31.7,1,134500,156400,1
784,2997300,1,734,1,649420,10661.2,34.5,0,444820,868790,1
785,1193800,1,-1,10,-1,8057.9,23.9,0,45700,126250,1
786,3537500,0,-1,10,-1,18241.4,26.1,0,418330,566840,1
787,3546200,0,734,10,1114520,15231.7,23.8,0,424490,520850,1
788,168000,0,713,8,325890,6219.1,9.5,0,129600,355080,0
789,1228200,0,746,10,1330550,6874.5,11.7,0,90740,789080,1
790,782100,0,715,10,920280,16411.8,13.1,0,114370,186570,1
791,702600,0,716,3,742740,6932.3,19.9,0,38200,73320,0
792,1819800,0,737,-1,657150,17031.1,22,0,138260,315670,1
793,984600,1,699,10,689180,1298,30.8,0,31470,78870,1
794,809800,0,701,9,607380,11439,18.2,0,269000,361550,1
795,10000000,1,729,4,1223290,19980.3,22.5,0,381540,546620,1
796,666000,0,676,10,665990,17759.7,24.7,0,133990,134250,1
797,950800,0,-1,10,-1,5148.3,17,0,106390,160960,0
798,587400,0,724,10,669150,11710.1,13.6,0,87580,163390,1
799,3420700,1,-1,7,-1,9338.5,10.2,0,73700,303270,0
800,3507400,1,668,9,2184580,47696.7,26.2,0,262140,375560,1
801,1010900,0,740,5,707630,6486.6,9.4,0,110250,142630,1
802,2114000,1,710,10,667830,12967,18,0,140440,241720,1
803,1015600,0,733,7,660140,7162.5,16.5,0,79330,208210,1
804,724600,0,729,10,722100,6980.3,13,1,23420,86720,1
805,696200,0,-1,1,-1,2764.3,12,0,92170,112400,1
806,10000000,0,751,6,984300,6619.4,14.2,0,67920,818280,1
807,1174200,0,720,1,346390,6927.8,12,0,97680,101750,0
808,10000000,0,681,10,404260,12835.3,16.5,1,90910,156740,1
809,1014500,0,703,5,472230,6650.6,21.5,0,56520,60900,1
810,3066000,0,-1,7,-1,6244.4,15.5,0,214570,419080,1
811,1985900,1,-1,9,-1,9985.1,14.9,0,165730,201620,0
812,1207300,0,677,10,704270,9977.2,15.8,1,71010,138960,1
